,season,team_id,team_city,team_nickname,field_goals_made,field_goals_ast,field_goals_missed,times_ball_lost,times_ball_stolen,fouls,game_id,games_played,field_goals_blocked,free_throws_made,free_throws_missed,points,three_pointers,rebounds,ORB,DRB,MP,start_time
0,1996.0,1610612758.0,Sacramento,Kings,2865.0,1715.0,3441.0,1224.0,561.0,1859.0,0.0,0.0,349.0,1402.0,538.0,6231.0,402.0,Smith REBOUND (Off:2 Def:4),2796.0,6289.0,0.0,0.0
1,1996.0,1610612745.0,Houston,Rockets,2920.0,1927.0,3317.0,1268.0,658.0,1610.0,0.0,0.0,339.0,1453.0,470.0,6500.0,624.0,Barkley REBOUND (Off:3 Def:11),2603.0,6573.0,0.0,0.0
2,1996.0,1610612737.0,Atlanta,Hawks,2657.0,1464.0,3306.0,1105.0,651.0,1515.0,0.0,0.0,399.0,1414.0,429.0,6195.0,583.0,Barry REBOUND (Off:1 Def:1),2200.0,5121.0,0.0,0.0
3,1996.0,1610612748.0,Miami,Heat,2654.0,1637.0,3180.0,1182.0,610.0,1802.0,0.0,0.0,414.0,1385.0,535.0,6260.0,567.0,Anderson REBOUND (Off:3 Def:3),2038.0,4812.0,0.0,0.0
4,1996.0,1610612764.0,Washington,Bullets,2967.0,1775.0,3206.0,1169.0,665.0,1704.0,0.0,0.0,372.0,1297.0,546.0,6285.0,331.0,Webber REBOUND (Off:5 Def:12),1961.0,4595.0,0.0,0.0
5,1996.0,1610612753.0,0,Magic,2563.0,1507.0,3321.0,1074.0,631.0,1481.0,0.0,0.0,328.0,1308.0,463.0,5814.0,470.0,Schayes REBOUND (Off:6 Def:7),2653.0,5741.0,0.0,0.0
6,1996.0,1610612752.0,New York,Knicks,2626.0,1645.0,3102.0,1290.0,584.0,1890.0,0.0,0.0,348.0,1453.0,484.0,5762.0,414.0,Starks REBOUND (Off:0 Def:3),2005.0,6240.0,0.0,0.0
7,1996.0,1610612761.0,Toronto,Raptors,2657.0,1567.0,3418.0,1166.0,654.0,1750.0,0.0,0.0,480.0,1326.0,510.0,5735.0,480.0,Jones REBOUND (Off:5 Def:7),2550.0,5085.0,0.0,0.0
8,1996.0,1610612750.0,Minnesota,Timberwolves,2737.0,1756.0,3245.0,1113.0,572.0,1688.0,0.0,0.0,512.0,1497.0,500.0,5948.0,383.0,Parks REBOUND (Off:0 Def:4),1809.0,4785.0,0.0,0.0
9,1996.0,1610612759.0,San Antonio,Spurs,2695.0,1577.0,3395.0,1132.0,621.0,1684.0,0.0,0.0,407.0,1324.0,516.0,5672.0,363.0,Wilkins REBOUND (Off:2 Def:2),2716.0,4971.0,0.0,0.0
10,1996.0,1610612742.0,Dallas,Mavericks,2714.0,1608.0,3521.0,1211.0,634.0,1758.0,0.0,0.0,340.0,1311.0,525.0,5949.0,428.0,Danilovic REBOUND (Off:0 Def:3),2311.0,5349.0,0.0,0.0
11,1996.0,1610612743.0,0,Nuggets,2589.0,1645.0,3368.0,1157.0,448.0,1611.0,0.0,0.0,433.0,1360.0,428.0,5868.0,526.0,Hammonds REBOUND (Off:2 Def:6),1947.0,5607.0,0.0,0.0
12,1996.0,1610612757.0,Portland,Trail Blazers,2817.0,1605.0,3255.0,1224.0,604.0,1830.0,0.0,0.0,411.0,1508.0,601.0,6239.0,482.0,Dudley REBOUND (Off:2 Def:2),1950.0,5216.0,0.0,0.0
13,1996.0,1610612763.0,0,Grizzlies,2664.0,1765.0,3462.0,1177.0,626.0,1689.0,0.0,0.0,432.0,1184.0,482.0,5760.0,398.0,Abdur-Rahim REBOUND (Off:3 Def:7),2151.0,4588.0,0.0,0.0
14,1996.0,1610612756.0,Phoenix,Suns,3023.0,1989.0,3421.0,1118.0,649.0,1678.0,0.0,0.0,304.0,1574.0,485.0,6739.0,486.0,Ceballos REBOUND (Off:3 Def:2),1720.0,5017.0,0.0,0.0
15,1996.0,1610612747.0,0,Lakers,2830.0,1734.0,3409.0,1111.0,707.0,1710.0,0.0,0.0,544.0,1511.0,665.0,6382.0,499.0,O'Neal REBOUND (Off:3 Def:4),2474.0,5017.0,0.0,0.0
16,1996.0,1610612755.0,Philadelphia,76ers,2704.0,1532.0,3458.0,1233.0,623.0,1592.0,0.0,0.0,363.0,1582.0,601.0,6007.0,400.0,Davis REBOUND (Off:5 Def:4),2851.0,4457.0,0.0,0.0
17,1996.0,1610612749.0,Milwaukee,Bucks,2737.0,1491.0,3094.0,1157.0,593.0,1766.0,0.0,0.0,329.0,1459.0,510.0,5871.0,326.0,Wood REBOUND (Off:0 Def:3),2236.0,5627.0,0.0,0.0
18,1996.0,1610612741.0,Chicago,Bulls,3129.0,2053.0,3487.0,1021.0,688.0,1552.0,0.0,0.0,325.0,1290.0,439.0,7007.0,521.0,Longley REBOUND (Off:1 Def:4),2591.0,4701.0,0.0,0.0
19,1996.0,1610612738.0,Boston,Celtics,2801.0,1635.0,3535.0,1182.0,737.0,1787.0,0.0,0.0,288.0,1524.0,505.0,6165.0,437.0,Walker REBOUND (Off:1 Def:6),2358.0,4263.0,0.0,0.0
20,1996.0,1610612754.0,Indiana,Pacers,2718.0,1670.0,3227.0,1209.0,550.0,1902.0,0.0,0.0,374.0,1605.0,624.0,6031.0,441.0,Smits REBOUND (Off:4 Def:6),2157.0,5111.0,0.0,0.0
21,1996.0,1610612765.0,Detroit,Pistons,2615.0,1434.0,3026.0,913.0,581.0,1539.0,0.0,0.0,260.0,1376.0,471.0,6122.0,519.0,Hill REBOUND (Off:0 Def:7),2005.0,4526.0,0.0,0.0
22,1996.0,1610612760.0,Seattle,SuperSonics,2837.0,1808.0,3257.0,1149.0,856.0,1742.0,0.0,0.0,376.0,1647.0,540.0,6286.0,502.0,Stewart REBOUND (Off:4 Def:2),2140.0,4785.0,0.0,0.0
23,1996.0,1610612762.0,0,Jazz,2938.0,2048.0,2917.0,1136.0,707.0,1899.0,0.0,0.0,392.0,1723.0,521.0,6251.0,376.0,Anderson REBOUND (Off:2 Def:2),1714.0,5039.0,0.0,0.0
24,1996.0,1610612739.0,Cleveland,Cavaliers,2456.0,1537.0,3006.0,1017.0,584.0,1728.0,0.0,0.0,290.0,1143.0,435.0,5365.0,389.0,Mills REBOUND (Off:2 Def:5),1888.0,4544.0,0.0,0.0
25,1996.0,1610612751.0,New Jersey,Nets,2833.0,1628.0,3909.0,1180.0,652.0,1805.0,0.0,0.0,456.0,1421.0,507.0,6178.0,434.0,Haley REBOUND (Off:1 Def:0),3318.0,5351.0,0.0,0.0
26,1996.0,1610612766.0,Charlotte,Hornets,2888.0,1949.0,3231.0,1103.0,576.0,1670.0,0.0,0.0,338.0,1485.0,429.0,6438.0,543.0,Delk REBOUND (Off:1 Def:1),2208.0,5379.0,0.0,0.0
27,1996.0,1610612746.0,Los Angeles,Clippers,2916.0,1618.0,3617.0,1218.0,720.0,1924.0,0.0,0.0,438.0,1491.0,551.0,6279.0,458.0,Martin REBOUND (Off:1 Def:1),2269.0,4243.0,0.0,0.0
28,1996.0,1610612744.0,0,Warriors,2762.0,1676.0,3287.0,1221.0,561.0,1658.0,0.0,0.0,335.0,1539.0,437.0,6115.0,423.0,Marshall REBOUND (Off:5 Def:4),1990.0,3952.0,0.0,0.0
29,1997.0,1610612764.0,Washington,Wizards,2997.0,1838.0,3672.0,1070.0,672.0,1822.0,0.0,0.0,367.0,1437.0,643.0,6305.0,350.0,Whitney REBOUND (Off:0 Def:2),7880.0,18486.0,0.0,0.0
30,1997.0,1610612765.0,0,Pistons,2693.0,1500.0,3291.0,1073.0,637.0,1714.0,0.0,0.0,312.0,1617.0,546.0,5792.0,336.0,Reid REBOUND (Off:2 Def:1),2141.0,12883.0,0.0,0.0
31,1997.0,1610612761.0,Toronto,Raptors,2864.0,1690.0,3707.0,1280.0,746.0,1802.0,0.0,0.0,642.0,1443.0,566.0,6070.0,396.0,Garner REBOUND (Off:1 Def:1),8550.0,12583.0,0.0,0.0
32,1997.0,1610612748.0,Miami,Heat,2716.0,1667.0,3315.0,1112.0,638.0,1894.0,0.0,0.0,405.0,1476.0,515.0,6071.0,519.0,Mills REBOUND (Off:0 Def:9),5336.0,8299.0,0.0,0.0
33,1997.0,1610612743.0,Denver,Nuggets,2547.0,1471.0,3554.0,1156.0,642.0,1872.0,0.0,0.0,373.0,1584.0,473.0,5462.0,308.0,Battie REBOUND (Off:1 Def:5),5221.0,11712.0,0.0,0.0
34,1997.0,1610612759.0,San Antonio,Spurs,2858.0,1812.0,3253.0,1255.0,515.0,1718.0,0.0,0.0,552.0,1469.0,666.0,6187.0,365.0,Geary REBOUND (Off:1 Def:3),4623.0,7822.0,0.0,0.0
35,1997.0,1610612762.0,Utah,Jazz,2827.0,1945.0,2978.0,1164.0,621.0,1916.0,0.0,0.0,381.0,1958.0,574.0,6192.0,331.0,Malone REBOUND (Off:3 Def:6),4155.0,7403.0,0.0,0.0
36,1997.0,1610612747.0,Los Angeles,Lakers,3028.0,1930.0,3254.0,1186.0,705.0,1798.0,0.0,0.0,541.0,1774.0,836.0,6684.0,489.0,O'Neal REBOUND (Off:3 Def:12),5685.0,9007.0,0.0,0.0
37,1997.0,1610612763.0,Vancouver,Grizzlies,2941.0,1921.0,3476.0,1316.0,600.0,1799.0,0.0,0.0,343.0,1544.0,544.0,6250.0,363.0,Lynch REBOUND (Off:4 Def:4),5998.0,13392.0,0.0,0.0
38,1997.0,1610612742.0,0,Mavericks,2768.0,1482.0,3728.0,1068.0,620.0,1599.0,0.0,0.0,452.0,1256.0,411.0,6282.0,403.0,Wells REBOUND (Off:1 Def:1),2569.0,9354.0,0.0,0.0
39,1997.0,1610612751.0,New Jersey,Nets,3014.0,1664.0,3819.0,1107.0,768.0,1919.0,0.0,0.0,314.0,1741.0,594.0,6354.0,339.0,Kittles REBOUND (Off:4 Def:7),4219.0,4846.0,0.0,0.0
40,1997.0,1610612754.0,Indiana,Pacers,2632.0,1683.0,2966.0,1009.0,588.0,1706.0,0.0,0.0,336.0,1477.0,450.0,5701.0,380.0,West REBOUND (Off:1 Def:3),6566.0,12436.0,0.0,0.0
41,1997.0,1610612745.0,Houston,Rockets,2864.0,1752.0,3469.0,1232.0,669.0,1669.0,0.0,0.0,288.0,1607.0,476.0,6283.0,528.0,Jones REBOUND (Off:4 Def:2),6082.0,19435.0,0.0,0.0
42,1997.0,1610612739.0,Cleveland,Cavaliers,2750.0,1847.0,3298.0,1329.0,792.0,1912.0,0.0,0.0,413.0,1603.0,516.0,5966.0,338.0,Henderson REBOUND (Off:2 Def:4),4253.0,10894.0,0.0,0.0
43,1997.0,1610612746.0,Los Angeles,Clippers,2793.0,1469.0,3568.0,1180.0,596.0,1783.0,0.0,0.0,429.0,1403.0,529.0,6125.0,479.0,Austin REBOUND (Off:5 Def:10),3657.0,5388.0,0.0,0.0
44,1997.0,1610612756.0,Phoenix,Suns,2940.0,2005.0,3344.0,1135.0,722.0,1663.0,0.0,0.0,401.0,1362.0,454.0,6408.0,432.0,Llamas REBOUND (Off:1 Def:1),5200.0,7674.0,0.0,0.0
45,1997.0,1610612744.0,Golden State,Warriors,2723.0,1632.0,3845.0,1249.0,597.0,1781.0,0.0,0.0,432.0,1278.0,521.0,5650.0,242.0,Fuller REBOUND (Off:0 Def:1),8589.0,10028.0,0.0,0.0
46,1997.0,1610612750.0,Minnesota,Timberwolves,2934.0,1936.0,3422.0,1031.0,606.0,1787.0,0.0,0.0,401.0,1527.0,530.0,6289.0,337.0,Hammonds REBOUND (Off:3 Def:4),2349.0,10446.0,0.0,0.0
47,1997.0,1610612766.0,Charlotte,Hornets,2850.0,1864.0,3257.0,1162.0,673.0,1729.0,0.0,0.0,300.0,1584.0,529.0,6244.0,383.0,Divac REBOUND (Off:5 Def:6),4147.0,6945.0,0.0,0.0
48,1997.0,1610612752.0,New York,Knicks,2657.0,1660.0,3299.0,1120.0,589.0,1843.0,0.0,0.0,257.0,1329.0,382.0,5755.0,363.0,Cummings REBOUND (Off:3 Def:6),2139.0,9120.0,0.0,0.0
49,1997.0,1610612741.0,Chicago,Bulls,2803.0,1783.0,3420.0,1008.0,629.0,1592.0,0.0,0.0,319.0,1362.0,469.0,6011.0,342.0,Rodman REBOUND (Off:2 Def:6),3952.0,10017.0,0.0,0.0
50,1997.0,1610612738.0,0,Celtics,2940.0,1775.0,3817.0,1242.0,960.0,2169.0,0.0,0.0,359.0,1375.0,530.0,6129.0,405.0,McCarty REBOUND (Off:3 Def:5),3499.0,12139.0,0.0,0.0
51,1997.0,1610612757.0,Portland,Trail Blazers,2571.0,1565.0,3178.0,1219.0,524.0,1729.0,0.0,0.0,423.0,1457.0,519.0,5633.0,325.0,B. Grant REBOUND (Off:8 Def:9),4793.0,7239.0,0.0,0.0
52,1997.0,1610612760.0,Seattle,SuperSonics,2986.0,1942.0,3320.0,1090.0,791.0,1809.0,0.0,0.0,370.0,1479.0,573.0,6783.0,562.0,Perkins REBOUND (Off:1 Def:3),6486.0,6561.0,0.0,0.0
53,1997.0,1610612755.0,Philadelphia,76ers,2628.0,1614.0,3278.0,1226.0,676.0,1781.0,0.0,0.0,448.0,1611.0,587.0,5661.0,283.0,Benjamin REBOUND (Off:0 Def:1),8593.0,9513.0,0.0,0.0
54,1997.0,1610612749.0,Milwaukee,Bucks,2709.0,1514.0,3233.0,1238.0,682.0,1774.0,0.0,0.0,331.0,1516.0,466.0,5758.0,268.0,Honeycutt REBOUND (Off:1 Def:6),2331.0,8487.0,0.0,0.0
55,1997.0,1610612737.0,Atlanta,Hawks,2772.0,1495.0,3319.0,1117.0,610.0,1651.0,0.0,0.0,474.0,1691.0,542.0,6175.0,350.0,Miller REBOUND (Off:3 Def:1),3135.0,5991.0,0.0,0.0
56,1997.0,1610612753.0,Orlando,Magic,2646.0,1610.0,3497.0,1171.0,614.0,1544.0,0.0,0.0,417.0,1453.0,549.0,5764.0,309.0,Taylor REBOUND (Off:3 Def:2),10362.0,12952.0,0.0,0.0
57,1997.0,1610612758.0,0,Kings,2811.0,1746.0,3547.0,1172.0,566.0,1747.0,0.0,0.0,399.0,1365.0,629.0,5799.0,315.0,Williamson REBOUND (Off:1 Def:3),4615.0,9594.0,0.0,0.0
58,1998.0,1610612758.0,Sacramento,Kings,1810.0,1071.0,2244.0,788.0,417.0,977.0,0.0,0.0,218.0,828.0,392.0,3996.0,294.0,Williams REBOUND (Off:0 Def:2),3713.0,8472.0,0.0,0.0
59,1998.0,1610612759.0,San Antonio,Spurs,1673.0,1063.0,1975.0,691.0,397.0,981.0,0.0,0.0,337.0,955.0,418.0,3655.0,210.0,Duncan REBOUND (Off:2 Def:8),3421.0,7348.0,0.0,0.0
60,1998.0,1610612756.0,Phoenix,Suns,1690.0,1172.0,2073.0,625.0,425.0,982.0,0.0,0.0,194.0,870.0,281.0,3648.0,259.0,Manning REBOUND (Off:1 Def:5),4100.0,4904.0,0.0,0.0
61,1998.0,1610612746.0,0,Clippers,1565.0,749.0,2109.0,704.0,392.0,1138.0,0.0,0.0,214.0,812.0,328.0,3330.0,209.0,Taylor REBOUND (Off:1 Def:7),5639.0,10757.0,0.0,0.0
62,1998.0,1610612741.0,Chicago,Bulls,1521.0,1004.0,2238.0,711.0,424.0,1112.0,0.0,0.0,168.0,827.0,334.0,3240.0,199.0,Wennington REBOUND (Off:1 Def:3),3386.0,9757.0,0.0,0.0
63,1998.0,1610612762.0,Utah,Jazz,1561.0,1114.0,1769.0,705.0,366.0,1062.0,0.0,0.0,259.0,1058.0,321.0,3436.0,186.0,Ostertag REBOUND (Off:3 Def:6),4330.0,8534.0,0.0,0.0
64,1998.0,1610612754.0,Indiana,Pacers,1581.0,924.0,1949.0,564.0,283.0,1016.0,0.0,0.0,207.0,892.0,231.0,3471.0,259.0,Perkins REBOUND (Off:6 Def:2),4683.0,9131.0,0.0,0.0
65,1998.0,1610612764.0,Washington,Wizards,1696.0,1019.0,2113.0,681.0,378.0,1112.0,0.0,0.0,186.0,822.0,336.0,3586.0,210.0,White REBOUND (Off:6 Def:4),5119.0,12957.0,0.0,0.0
66,1998.0,1610612755.0,Philadelphia,76ers,1522.0,858.0,2042.0,733.0,498.0,1072.0,0.0,0.0,259.0,979.0,368.0,3320.0,136.0,Iverson REBOUND (Off:1 Def:4),4681.0,6278.0,0.0,0.0
67,1998.0,1610612766.0,Charlotte,Hornets,1458.0,965.0,1837.0,662.0,401.0,968.0,0.0,0.0,207.0,890.0,301.0,3302.0,211.0,Beck REBOUND (Off:3 Def:3),5103.0,8208.0,0.0,0.0
68,1998.0,1610612747.0,Los Angeles,Lakers,1601.0,941.0,1793.0,646.0,327.0,1093.0,0.0,0.0,243.0,876.0,420.0,3282.0,231.0,Knight REBOUND (Off:1 Def:1),5188.0,13955.0,0.0,0.0
69,1998.0,1610612745.0,0,Rockets,1611.0,964.0,1864.0,719.0,354.0,919.0,0.0,0.0,234.0,818.0,302.0,3725.0,295.0,Mack REBOUND (Off:0 Def:2),5989.0,12233.0,0.0,0.0
70,1998.0,1610612739.0,Cleveland,Cavaliers,1501.0,1052.0,1919.0,710.0,427.0,1171.0,0.0,0.0,197.0,966.0,321.0,3237.0,196.0,Butler REBOUND (Off:0 Def:4),3869.0,9105.0,0.0,0.0
71,1998.0,1610612737.0,Atlanta,Hawks,1390.0,700.0,1988.0,648.0,310.0,901.0,0.0,0.0,226.0,921.0,350.0,3150.0,181.0,West REBOUND (Off:4 Def:0),4365.0,5546.0,0.0,0.0
72,1998.0,1610612753.0,Orlando,Magic,1626.0,1027.0,2162.0,768.0,478.0,908.0,0.0,0.0,206.0,846.0,358.0,3616.0,276.0,Wilkins REBOUND (Off:0 Def:2),7517.0,8897.0,0.0,0.0
73,1998.0,1610612752.0,New York,Knicks,1520.0,912.0,1966.0,731.0,379.0,1085.0,0.0,0.0,249.0,841.0,310.0,3324.0,216.0,Davis REBOUND (Off:1 Def:0),3706.0,9863.0,0.0,0.0
74,1998.0,1610612742.0,Dallas,Mavericks,1564.0,821.0,2072.0,590.0,316.0,968.0,0.0,0.0,260.0,778.0,284.0,3451.0,194.0,Finley REBOUND (Off:3 Def:7),2527.0,6150.0,0.0,0.0
75,1998.0,1610612760.0,Seattle,SuperSonics,1593.0,993.0,2005.0,641.0,353.0,966.0,0.0,0.0,174.0,829.0,386.0,3527.0,279.0,Hawkins REBOUND (Off:1 Def:1),4462.0,6141.0,0.0,0.0
76,1998.0,1610612743.0,Denver,Nuggets,1545.0,892.0,2119.0,664.0,346.0,1091.0,0.0,0.0,254.0,942.0,287.0,3365.0,260.0,Fortson REBOUND (Off:6 Def:12),4447.0,11848.0,0.0,0.0
77,1998.0,1610612750.0,Minnesota,Timberwolves,1775.0,1173.0,2395.0,605.0,414.0,1156.0,0.0,0.0,261.0,803.0,276.0,3685.0,157.0,Brandon REBOUND (Off:2 Def:4),4162.0,8381.0,0.0,0.0
78,1998.0,1610612765.0,Detroit,Pistons,1566.0,951.0,1906.0,703.0,415.0,1068.0,0.0,0.0,202.0,891.0,304.0,3457.0,232.0,Williams REBOUND (Off:6 Def:5),2731.0,8583.0,0.0,0.0
79,1998.0,1610612748.0,Miami,Heat,1469.0,927.0,1751.0,635.0,285.0,941.0,0.0,0.0,274.0,828.0,314.0,3339.0,245.0,Porter REBOUND (Off:0 Def:6),3370.0,11694.0,0.0,0.0
80,1998.0,1610612738.0,Boston,Celtics,1816.0,1073.0,2348.0,777.0,453.0,1205.0,0.0,0.0,255.0,745.0,332.0,3739.0,265.0,Walker REBOUND (Off:2 Def:6),4193.0,10643.0,0.0,0.0
81,1998.0,1610612761.0,Toronto,Raptors,1536.0,945.0,2097.0,700.0,407.0,1062.0,0.0,0.0,295.0,923.0,288.0,3346.0,209.0,Knight REBOUND (Off:0 Def:1),5315.0,8475.0,0.0,0.0
82,1998.0,1610612751.0,0,Nets,1582.0,869.0,2316.0,672.0,464.0,1074.0,0.0,0.0,259.0,900.0,268.0,3446.0,202.0,Feick REBOUND (Off:5 Def:12),5115.0,8205.0,0.0,0.0
83,1998.0,1610612749.0,Milwaukee,Bucks,1567.0,923.0,1862.0,625.0,401.0,1045.0,0.0,0.0,183.0,757.0,270.0,3305.0,210.0,R. Allen REBOUND (Off:0 Def:5),1487.0,8726.0,0.0,0.0
84,1998.0,1610612744.0,Golden State,Warriors,1625.0,971.0,2300.0,686.0,389.0,1221.0,0.0,0.0,209.0,767.0,362.0,3318.0,185.0,Mills REBOUND (Off:1 Def:3),5139.0,6708.0,0.0,0.0
85,1998.0,1610612757.0,Portland,Trail Blazers,1655.0,1017.0,2077.0,702.0,391.0,1090.0,0.0,0.0,286.0,946.0,326.0,3689.0,246.0,Stoudamire REBOUND (Off:0 Def:2),8271.0,10589.0,0.0,0.0
86,1998.0,1610612763.0,Vancouver,Grizzlies,1567.0,912.0,2119.0,773.0,409.0,1086.0,0.0,0.0,192.0,964.0,382.0,3343.0,178.0,Massenburg REBOUND (Off:1 Def:3),6300.0,10451.0,0.0,0.0
87,1999.0,1610612757.0,Portland,Trail Blazers,2870.0,1834.0,3203.0,1136.0,601.0,1844.0,0.0,0.0,368.0,1484.0,472.0,6304.0,424.0,Wells REBOUND (Off:1 Def:2),13224.0,20589.0,0.0,0.0
88,1999.0,1610612763.0,Vancouver,Grizzlies,2858.0,1676.0,3505.0,1299.0,594.0,1890.0,0.0,0.0,340.0,1581.0,459.0,6115.0,347.0,Abdur-Rahim REBOUND (Off:3 Def:8),11862.0,21591.0,0.0,0.0
89,1999.0,1610612751.0,New Jersey,Nets,2801.0,1601.0,3659.0,990.0,678.0,1812.0,0.0,0.0,363.0,1488.0,415.0,6198.0,457.0,Newman REBOUND (Off:2 Def:3),14016.0,27205.0,0.0,0.0
90,1999.0,1610612754.0,Indiana,Pacers,2893.0,1757.0,3411.0,1064.0,529.0,1727.0,0.0,0.0,397.0,1551.0,360.0,6559.0,518.0,Foster REBOUND (Off:5 Def:8),14384.0,17869.0,0.0,0.0
91,1999.0,1610612760.0,Seattle,SuperSonics,2959.0,1797.0,3645.0,1078.0,630.0,1716.0,0.0,0.0,326.0,1303.0,565.0,6597.0,494.0,Lewis REBOUND (Off:3 Def:1),9056.0,11336.0,0.0,0.0
92,1999.0,1610612746.0,Los Angeles,Clippers,2683.0,1380.0,3637.0,1200.0,539.0,1731.0,0.0,0.0,468.0,1269.0,442.0,5827.0,407.0,Odom REBOUND (Off:6 Def:8),9975.0,25992.0,0.0,0.0
93,1999.0,1610612764.0,Washington,Wizards,2941.0,1722.0,3564.0,1234.0,582.0,2106.0,0.0,0.0,376.0,1530.0,528.0,6162.0,371.0,Richmond REBOUND (Off:3 Def:1),14536.0,25631.0,0.0,0.0
94,1999.0,1610612737.0,Atlanta,Hawks,2843.0,1470.0,3635.0,1164.0,472.0,1675.0,0.0,0.0,436.0,1409.0,488.0,6067.0,309.0,Glover REBOUND (Off:0 Def:1),12008.0,7860.0,0.0,0.0
95,1999.0,1610612755.0,Philadelphia,76ers,2896.0,1761.0,3635.0,1211.0,766.0,1896.0,0.0,0.0,370.0,1528.0,625.0,6269.0,269.0,Kukoc REBOUND (Off:4 Def:3),8691.0,14700.0,0.0,0.0
96,1999.0,1610612759.0,San Antonio,Spurs,2854.0,1760.0,3321.0,1143.0,594.0,1674.0,0.0,0.0,532.0,1565.0,534.0,6192.0,354.0,Daniels REBOUND (Off:0 Def:4),8383.0,20809.0,0.0,0.0
97,1999.0,1610612747.0,Los Angeles,Lakers,2865.0,1762.0,3367.0,1021.0,561.0,1707.0,0.0,0.0,485.0,1490.0,651.0,6217.0,386.0,Bryant REBOUND (Off:6 Def:1),9892.0,24390.0,0.0,0.0
98,1999.0,1610612762.0,0,Jazz,2765.0,1888.0,3220.0,1083.0,580.0,1934.0,0.0,0.0,416.0,1555.0,469.0,6184.0,346.0,Gilliam REBOUND (Off:1 Def:7),11066.0,21715.0,0.0,0.0
99,1999.0,1610612752.0,New York,Knicks,2673.0,1465.0,3226.0,1072.0,474.0,1861.0,0.0,0.0,337.0,1327.0,374.0,5659.0,345.0,Brunson REBOUND (Off:1 Def:4),6323.0,16791.0,0.0,0.0
100,1999.0,1610612739.0,Cleveland,Cavaliers,2751.0,1792.0,3500.0,1272.0,661.0,2118.0,0.0,0.0,339.0,1533.0,517.0,5854.0,360.0,Kemp REBOUND (Off:5 Def:8),6956.0,20312.0,0.0,0.0
101,1999.0,1610612748.0,Miami,Heat,2762.0,1775.0,3242.0,1089.0,549.0,1837.0,0.0,0.0,486.0,1264.0,454.0,6018.0,423.0,Buford REBOUND (Off:1 Def:2),5706.0,26470.0,0.0,0.0
102,1999.0,1610612765.0,Detroit,Pistons,2911.0,1635.0,3484.0,1204.0,643.0,1981.0,0.0,0.0,261.0,1884.0,536.0,6339.0,430.0,Buechler REBOUND (Off:0 Def:1),11443.0,20027.0,0.0,0.0
103,1999.0,1610612743.0,Denver,Nuggets,2831.0,1770.0,3571.0,1141.0,516.0,1845.0,0.0,0.0,574.0,1407.0,539.0,6138.0,442.0,McDyess REBOUND (Off:2 Def:6),12787.0,31738.0,0.0,0.0
104,1999.0,1610612756.0,Phoenix,Suns,2898.0,1984.0,3395.0,1236.0,696.0,1869.0,0.0,0.0,417.0,1322.0,428.0,6223.0,421.0,Blount REBOUND (Off:3 Def:4),7400.0,14325.0,0.0,0.0
105,1999.0,1610612744.0,Golden State,Warriors,2669.0,1658.0,3692.0,1131.0,660.0,1850.0,0.0,0.0,326.0,1352.0,577.0,5668.0,336.0,Young REBOUND (Off:0 Def:2),9944.0,14671.0,0.0,0.0
106,1999.0,1610612742.0,Dallas,Mavericks,3073.0,1740.0,3726.0,1051.0,572.0,1769.0,0.0,0.0,408.0,1353.0,338.0,6624.0,485.0,Nowitzki REBOUND (Off:3 Def:3),7063.0,17942.0,0.0,0.0
107,1999.0,1610612745.0,Houston,Rockets,2786.0,1650.0,3414.0,1268.0,572.0,1588.0,0.0,0.0,411.0,1492.0,534.0,6212.0,513.0,Francis REBOUND (Off:2 Def:4),10112.0,21935.0,0.0,0.0
108,1999.0,1610612749.0,0,Bucks,3070.0,1791.0,3521.0,1144.0,650.0,2001.0,0.0,0.0,370.0,1495.0,409.0,6573.0,384.0,Manning REBOUND (Off:1 Def:6),3178.0,20973.0,0.0,0.0
109,1999.0,1610612753.0,Orlando,Magic,2956.0,1584.0,3585.0,1292.0,689.0,1809.0,0.0,0.0,421.0,1436.0,524.0,6461.0,341.0,Doleac REBOUND (Off:2 Def:5),12757.0,16964.0,0.0,0.0
110,1999.0,1610612741.0,Chicago,Bulls,2469.0,1587.0,3492.0,1393.0,626.0,1855.0,0.0,0.0,368.0,1408.0,581.0,5358.0,333.0,Brand REBOUND (Off:6 Def:5),7342.0,19544.0,0.0,0.0
111,1999.0,1610612738.0,Boston,Celtics,2786.0,1598.0,3514.0,1123.0,724.0,2045.0,0.0,0.0,268.0,1504.0,511.0,6111.0,403.0,Griffin REBOUND (Off:0 Def:3),10126.0,25357.0,0.0,0.0
112,1999.0,1610612766.0,0,Hornets,2729.0,1876.0,3316.0,1080.0,659.0,1570.0,0.0,0.0,446.0,1712.0,534.0,6047.0,376.0,Robinson REBOUND (Off:1 Def:3),12167.0,17968.0,0.0,0.0
113,1999.0,1610612761.0,Toronto,Raptors,2724.0,1787.0,3578.0,972.0,608.0,1846.0,0.0,0.0,506.0,1434.0,439.0,5863.0,398.0,Williams REBOUND (Off:0 Def:4),8914.0,15043.0,0.0,0.0
114,1999.0,1610612758.0,Sacramento,Kings,3163.0,1883.0,3867.0,1251.0,767.0,1736.0,0.0,0.0,360.0,1459.0,485.0,7090.0,537.0,Corbin REBOUND (Off:0 Def:4),5572.0,15415.0,0.0,0.0
